PhraseId,SentenceId,Phrase,Sentiment,Phrase(origin),Sentiment(predict),Difference(Phrase),Difference(Sentence),Idx,Keywords
20097,892,`` Abandon '' will leave you wanting to abandon the theater .,0,`` Abandon '' will leave you wanting to abandon the theater .,1,1,1.5833333333333333,20097,"['abandon', 'leave', 'leave you', 'the', 'the theater', 'theater', 'to', 'wanting', 'will', 'will leave', 'you', 'you wanting']"
64107,3243,mind all this contrived nonsense a bit,2,mind all this contrived nonsense a bit,0,2,1.5833333333333333,64107,"['all', 'all this', 'bit', 'contrived', 'mind', 'nonsense', 'this']"
20100,892,'' will leave you wanting to abandon the theater .,0,'' will leave you wanting to abandon the theater .,4,4,1.5833333333333333,20100,"['abandon', 'leave', 'leave you', 'the', 'the theater', 'theater', 'to', 'wanting', 'will', 'will leave', 'you', 'you wanting']"
64106,3243,did not mind all this contrived nonsense a bit,2,did n't mind all this contrived nonsense a bit,0,2,1.5833333333333333,64106,"['all', 'all this', 'bit', 'contrived', 'did', 'did not', 'mind', 'nonsense', 'not', 'not mind', 'this']"
64101,3243,The funny thing,3,The funny thing,3,0,1.5833333333333333,64101,"['funny', 'the', 'thing']"
64104,3243,"is , I did not mind all this contrived nonsense a bit",3,"is , I did n't mind all this contrived nonsense a bit",0,3,1.5833333333333333,64104,"['all', 'all this', 'bit', 'contrived', 'did', 'did not', 'is', 'mind', 'nonsense', 'not', 'not mind', 'this']"
20108,892,abandon the theater,1,abandon the theater,2,1,1.5833333333333333,20108,"['abandon', 'the', 'the theater', 'theater']"
64103,3243,"is , I did not mind all this contrived nonsense a bit .",2,"is , I did n't mind all this contrived nonsense a bit .",0,2,1.5833333333333333,64103,"['all', 'all this', 'bit', 'contrived', 'did', 'did not', 'is', 'mind', 'nonsense', 'not', 'not mind', 'this']"
20103,892,leave you wanting to abandon the theater,0,leave you wanting to abandon the theater,1,1,1.5833333333333333,20103,"['abandon', 'leave', 'leave you', 'the', 'the theater', 'theater', 'to', 'wanting', 'you', 'you wanting']"
64100,3243,"The funny thing is , I did not mind all this contrived nonsense a bit .",2,"The funny thing is , I did n't mind all this contrived nonsense a bit .",0,2,1.5833333333333333,64100,"['all', 'all this', 'bit', 'contrived', 'did', 'did not', 'funny', 'is', 'mind', 'nonsense', 'not', 'not mind', 'the', 'thing', 'thing is', 'this']"
20101,892,will leave you wanting to abandon the theater .,0,will leave you wanting to abandon the theater .,4,4,1.5833333333333333,20101,"['abandon', 'leave', 'leave you', 'the', 'the theater', 'theater', 'to', 'wanting', 'will', 'will leave', 'you', 'you wanting']"
20102,892,will leave you wanting to abandon the theater,1,will leave you wanting to abandon the theater,4,3,1.5833333333333333,20102,"['abandon', 'leave', 'leave you', 'the', 'the theater', 'theater', 'to', 'wanting', 'will', 'will leave', 'you', 'you wanting']"
20107,892,to abandon the theater,1,to abandon the theater,2,1,1.5833333333333333,20107,"['abandon', 'the', 'the theater', 'theater', 'to']"
20106,892,wanting,2,wanting,2,0,1.5833333333333333,20106,['wanting']
20105,892,wanting to abandon the theater,1,wanting to abandon the theater,2,1,1.5833333333333333,20105,"['abandon', 'the', 'the theater', 'theater', 'to', 'wanting']"
64102,3243,funny thing,3,funny thing,3,0,1.5833333333333333,64102,"['funny', 'thing']"
107459,5677,a triumph of emotionally and narratively complex filmmaking .,4,a triumph of emotionally and narratively complex filmmaking .,2,2,1.5714285714285714,107459,"['and', 'complex', 'emotionally', 'filmmaking', 'narratively', 'of', 'triumph', 'triumph of']"
5101,199,superior horror flick,4,superior horror flick,2,2,1.5714285714285714,5101,"['flick', 'horror', 'horror flick', 'superior']"
107460,5677,a triumph of emotionally and narratively complex filmmaking,4,a triumph of emotionally and narratively complex filmmaking,2,2,1.5714285714285714,107460,"['and', 'complex', 'emotionally', 'filmmaking', 'narratively', 'of', 'triumph', 'triumph of']"
96859,5062,masterly,3,masterly,2,1,1.5714285714285714,96859,[]
96858,5062,is masterly,4,is masterly,2,2,1.5714285714285714,96858,['is']
96857,5062,that is masterly,3,that is masterly,2,1,1.5714285714285714,96857,"['is', 'that', 'that is']"
96856,5062,a performance that is masterly,4,a performance that is masterly,2,2,1.5714285714285714,96856,"['is', 'performance', 'performance that', 'that', 'that is']"
96855,5062,gives a performance that is masterly,3,gives a performance that is masterly,2,1,1.5714285714285714,96855,"['gives', 'is', 'performance', 'performance that', 'that', 'that is']"
107458,5677,... a triumph of emotionally and narratively complex filmmaking .,4,... a triumph of emotionally and narratively complex filmmaking .,2,2,1.5714285714285714,107458,"['and', 'complex', 'emotionally', 'filmmaking', 'narratively', 'of', 'triumph', 'triumph of']"
96853,5062,Bouquet gives a performance that is masterly .,4,Bouquet gives a performance that is masterly .,2,2,1.5714285714285714,96853,"['gives', 'is', 'performance', 'performance that', 'that', 'that is']"
96854,5062,gives a performance that is masterly .,4,gives a performance that is masterly .,2,2,1.5714285714285714,96854,"['gives', 'is', 'performance', 'performance that', 'that', 'that is']"
107461,5677,of emotionally and narratively complex filmmaking,3,of emotionally and narratively complex filmmaking,2,1,1.5714285714285714,107461,"['and', 'complex', 'emotionally', 'filmmaking', 'narratively', 'of']"
5098,199,is a superior horror flick .,4,is a superior horror flick .,2,2,1.5714285714285714,5098,"['flick', 'horror', 'horror flick', 'is', 'superior']"
107462,5677,emotionally and narratively complex filmmaking,4,emotionally and narratively complex filmmaking,2,2,1.5714285714285714,107462,"['and', 'complex', 'emotionally', 'filmmaking', 'narratively']"
5099,199,is a superior horror flick,4,is a superior horror flick,2,2,1.5714285714285714,5099,"['flick', 'horror', 'horror flick', 'is', 'superior']"
5103,199,horror flick,2,horror flick,2,0,1.5714285714285714,5103,"['flick', 'horror', 'horror flick']"
5097,199,This is a superior horror flick .,4,This is a superior horror flick .,1,3,1.5714285714285714,5097,"['flick', 'horror', 'horror flick', 'is', 'superior', 'this', 'this is']"
107464,5677,narratively complex,3,narratively complex,2,1,1.5714285714285714,107464,"['complex', 'narratively']"
107463,5677,emotionally and narratively complex,3,emotionally and narratively complex,2,1,1.5714285714285714,107463,"['and', 'complex', 'emotionally', 'narratively']"
101023,5306,more perceptive,2,more perceptive,2,0,1.5714285714285714,101023,"['more', 'perceptive']"
5100,199,a superior horror flick,3,a superior horror flick,2,1,1.5714285714285714,5100,"['flick', 'horror', 'horror flick', 'superior']"
101021,5306,"entertaining and , ultimately , more perceptive",4,"entertaining and , ultimately , more perceptive",4,0,1.5714285714285714,101021,"['and', 'and ultimately', 'entertaining', 'entertaining and', 'more', 'perceptive', 'ultimately']"
101016,5306,"every fake , dishonest , entertaining and , ultimately , more perceptive moment",2,"every fake , dishonest , entertaining and , ultimately , more perceptive moment",1,1,1.5714285714285714,101016,"['and', 'and ultimately', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'moment', 'more', 'perceptive', 'ultimately']"
5102,199,superior,3,superior,2,1,1.5714285714285714,5102,['superior']
101009,5306,so tedious,1,so tedious,2,1,1.5714285714285714,101009,"['so', 'tedious']"
101008,5306,'s so tedious,1,'s so tedious,2,1,1.5714285714285714,101008,"['so', 'tedious']"
101024,5306,in Bridget Jones 's Diary,2,in Bridget Jones 's Diary,2,0,1.5714285714285714,101024,"['diary', 'in', 'jones']"
101020,5306,"entertaining and , ultimately , more perceptive moment",3,"entertaining and , ultimately , more perceptive moment",4,1,1.5714285714285714,101020,"['and', 'and ultimately', 'entertaining', 'entertaining and', 'moment', 'more', 'perceptive', 'ultimately']"
101006,5306,"'s so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary .",0,"'s so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary .",4,4,1.5714285714285714,101006,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'it', 'it makes', 'jones', 'makes', 'makes you', 'moment', 'moment in', 'more', 'perceptive', 'so', 'tedious', 'that', 'that it', 'ultimately', 'you']"
101011,5306,"it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",1,"it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",4,3,1.5714285714285714,101011,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'it', 'it makes', 'jones', 'makes', 'makes you', 'moment', 'moment in', 'more', 'perceptive', 'ultimately', 'you']"
101005,5306,"It 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary .",1,"It 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary .",4,3,1.5714285714285714,101005,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'it', 'it makes', 'it so', 'jones', 'makes', 'makes you', 'moment', 'moment in', 'more', 'perceptive', 'so', 'tedious', 'that', 'that it', 'ultimately', 'you']"
101010,5306,"that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",3,"that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",4,1,1.5714285714285714,101010,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'it', 'it makes', 'jones', 'makes', 'makes you', 'moment', 'moment in', 'more', 'perceptive', 'that', 'that it', 'ultimately', 'you']"
101022,5306,"entertaining and , ultimately ,",3,"entertaining and , ultimately ,",4,1,1.5714285714285714,101022,"['and', 'and ultimately', 'entertaining', 'entertaining and', 'ultimately']"
101012,5306,"makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",2,"makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",4,2,1.5714285714285714,101012,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'jones', 'makes', 'makes you', 'moment', 'moment in', 'more', 'perceptive', 'ultimately', 'you']"
101017,5306,"fake , dishonest , entertaining and , ultimately , more perceptive moment",0,"fake , dishonest , entertaining and , ultimately , more perceptive moment",1,1,1.5714285714285714,101017,"['and', 'and ultimately', 'dishonest', 'entertaining', 'entertaining and', 'fake', 'moment', 'more', 'perceptive', 'ultimately']"
101025,5306,Bridget Jones 's Diary,2,Bridget Jones 's Diary,2,0,1.5714285714285714,101025,"['diary', 'jones']"
101007,5306,"'s so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",0,"'s so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",4,4,1.5714285714285714,101007,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'it', 'it makes', 'jones', 'makes', 'makes you', 'moment', 'moment in', 'more', 'perceptive', 'so', 'tedious', 'that', 'that it', 'ultimately', 'you']"
101018,5306,"fake , dishonest",0,"fake , dishonest",2,2,1.5714285714285714,101018,"['dishonest', 'fake']"
101019,5306,", entertaining and , ultimately , more perceptive moment",4,", entertaining and , ultimately , more perceptive moment",4,0,1.5714285714285714,101019,"['and', 'and ultimately', 'entertaining', 'entertaining and', 'moment', 'more', 'perceptive', 'ultimately']"
101015,5306,"every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",1,"every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",4,3,1.5714285714285714,101015,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'in', 'jones', 'moment', 'moment in', 'more', 'perceptive', 'ultimately']"
101014,5306,"forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",2,"forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",4,2,1.5714285714285714,101014,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'jones', 'moment', 'moment in', 'more', 'perceptive', 'ultimately']"
101013,5306,"you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",1,"you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary",4,3,1.5714285714285714,101013,"['and', 'and ultimately', 'diary', 'dishonest', 'entertaining', 'entertaining and', 'every', 'fake', 'forgive', 'in', 'jones', 'moment', 'moment in', 'more', 'perceptive', 'ultimately', 'you']"
129089,6942,coma,0,coma,2,2,1.5625,129089,['coma']
129079,6942,", it simply lulls you into a gentle waking coma .",0,", it simply lulls you into a gentle waking coma .",3,3,1.5625,129079,"['coma', 'gentle', 'into', 'it', 'simply', 'waking', 'you', 'you into']"
129078,6942,", but more often",2,", but more often",2,0,1.5625,129078,"['but', 'more', 'more often', 'often']"
129088,6942,waking coma,1,waking coma,2,1,1.5625,129088,"['coma', 'waking']"
129084,6942,lulls you,1,lulls you,2,1,1.5625,129084,['you']
129087,6942,gentle waking coma,2,gentle waking coma,3,1,1.5625,129087,"['coma', 'gentle', 'waking']"
129086,6942,a gentle waking coma,1,a gentle waking coma,3,2,1.5625,129086,"['coma', 'gentle', 'waking']"
129085,6942,into a gentle waking coma,1,into a gentle waking coma,3,2,1.5625,129085,"['coma', 'gentle', 'into', 'waking']"
129080,6942,it simply lulls you into a gentle waking coma .,1,it simply lulls you into a gentle waking coma .,3,2,1.5625,129080,"['coma', 'gentle', 'into', 'it', 'simply', 'waking', 'you', 'you into']"
